"","UniqueID","submission_year","target","TrainVal","Long_1","Long_2","Long_3","Long_4","Long_5","Long_6","Long_7","Long_8","Long_9","Long_10","Short_1","Short_2","Short_3","Short_4","Short_5","Short_6","Short_7","Short_8","Short_9","Short_10"
"2871","244IDC",2016,1,"Train_60",4300,1,5380,215,68,7,34,46029,3,-847,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2872","691HEI",2016,0,"Val_40",2000,1,8140,152,54,1.5,15,15372,3,2839,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2873","153CXC",2016,0,"Train_60",5200,0,7894,258,60,0.5,47,419,2,-10000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2874","859BIP",2016,0,"Val_40",2300,0,0,181,14,1,10,21075,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2875","775ZTQ",2016,1,"Train_60",1200,2,0,153,16,5,20,15003,4,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2876","889ZRE",2016,0,"Train_60",300,0,0,212,126,0,13,14908,0,-391,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2877","267WVC",2016,0,"Train_60",1300,1,8407,314,99,1.5,51,22369,1,-498,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2878","049LEK",2016,0,"Val_40",4800,0,0,235,16,2,23,4283,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2879","078AJZ",2016,1,"Val_40",1700,2,5753,481,47,6,8,97711,4,-732,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2880","231CGM",2016,1,"Train_60",1000,2,488,132,0,6,15,226,3,1203,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2881","666CZU",2016,1,"Train_60",3100,0,0,168,49,0,2,926,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2882","034BDB",2016,0,"Train_60",3900,0,8092,255,64,2,12,3277,1,-288,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2883","003OCQ",2016,0,"Train_60",2300,1,0,319,141,1,34,37615,2,-467,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2884","871HSM",2016,1,"Train_60",300,0,0,258,112,1,1,17323,1,-10000,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2885","666SRE",2016,0,"Train_60",900,3,0,487,7,9.5,33,11059,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2886","144IBV",2016,0,"Val_40",7200,5,0,207,54,5,35,9520,4,-4629,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2887","355VIP",2016,0,"Train_60",1700,1,0,387,13,2,34,17336,2,792,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2888","709RNA",2016,0,"Train_60",2100,0,0,479,24,0,8,20285,0,1462,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2889","251LFI",2016,0,"Train_60",4400,0,10045,393,3,2,33,35027,1,-417,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2890","741VQM",2016,0,"Val_40",2300,0,0,560,162,0,18,8080,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2891","095LRB",2016,0,"Val_40",1500,3,0,138,97,1,48,1715,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2892","164OOU",2016,1,"Val_40",3300,1,10091,155,53,3,51,2360,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2893","331RXR",2016,0,"Val_40",5500,2,8417,11,12,18,29,1717,6,-3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2894","335MSS",2016,0,"Train_60",2500,1,0,118,22,4,21,93,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2895","171XAC",2016,0,"Train_60",3200,1,10010,411,133,5,12,25278,5,218,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2896","604URV",2016,0,"Val_40",2000,2,0,176,9,0,21,2583,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2897","419AHN",2016,0,"Train_60",1300,6,0,142,32,20,33,7864,5,900,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2898","616JTF",2016,0,"Train_60",3900,4,1434,586,11,7,17,37484,3,-326,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2899","732VIR",2016,0,"Train_60",8800,4,3367,227,89,1,60,37749,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2900","971NPU",2016,1,"Train_60",1600,0,0,193,20,0,9,0,0,-412,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2901","720TZL",2016,0,"Train_60",2500,0,7431,261,77,5,2,44109,2,18,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2902","311IKJ",2016,0,"Train_60",4000,7,0,397,0,7,38,191065,3,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2903","654OVO",2016,0,"Val_40",5700,3,0,266,0,1,57,3848,3,390,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2904","745SED",2016,1,"Train_60",1900,0,0,263,11,8,59,16704,2,255,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2905","190GXD",2016,0,"Train_60",2500,2,0,568,10,1.5,64,45814,2,-4125,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2906","079RKW",2016,0,"Train_60",2000,0,0,200,28,3,6,44332,3,-58,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2907","473WHD",2016,0,"Val_40",4100,0,0,622,188,1.5,8,31320,2,3671,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2908","641YXM",2016,0,"Val_40",3500,0,7339,673,109,1.5,11,2903,1,-1022,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2909","963OWV",2016,0,"Val_40",1400,1,0,376,3,0,10,21616,5,1170,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2910","285PZX",2016,1,"Val_40",200,3,9531,239,11,5.5,19,10164,4,-218,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2911","473EYQ",2016,1,"Train_60",2200,1,8385,140,18,14,10,415,1,322,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2912","927KER",2016,0,"Train_60",2200,1,0,431,10,1,10,11748,2,-243,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2913","399PXI",2016,0,"Train_60",400,6,0,137,140,2,5,15380,2,-65,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2914","991QSM",2016,0,"Train_60",4000,1,0,180,18,2,30,7589,1,1171,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2915","432RDC",2016,0,"Train_60",3600,0,0,272,279,2,48,31220,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2916","914NYA",2016,1,"Train_60",4100,1,9122,58,38,13,15,2973,7,-562,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2917","555QYS",2016,0,"Val_40",1400,3,0,209,66,2,28,8739,2,879,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2918","645AKR",2016,1,"Val_40",2300,0,5296,134,27,1,17,0,1,8079,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2919","842OSK",2016,1,"Val_40",6800,0,0,560,51,3,28,74396,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2920","165ZEY",2016,0,"Val_40",5100,1,2142,250,53,1.5,10,16972,1,-840,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2921","644ORL",2016,1,"Train_60",2500,1,0,273,64,4,33,58298,3,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2922","541KVM",2016,0,"Val_40",900,6,0,376,23,6,18,15234,5,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2923","267WJS",2016,0,"Train_60",8200,0,9074,263,6,1,34,10408,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2924","293YGX",2016,0,"Train_60",5200,1,0,246,152,4.5,23,15527,3,102,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2925","423BBW",2016,0,"Train_60",2400,2,0,195,100,12,26,3210,4,-421,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2926","690XXR",2016,0,"Val_40",3000,0,0,357,5,0,40,6169,1,970,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"2927","977IRP",2016,0,"Train_60",300,1,0,209,21,3,13,5259,4,468,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2928","113GNV",2016,0,"Val_40",2000,0,8182,146,6,8,58,14246,3,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2929","995XAW",2016,1,"Val_40",700,0,9905,364,57,5,0,5337,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2930","462XYL",2016,0,"Train_60",1400,0,0,265,38,2,8,53248,2,-7941,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2931","347AQV",2016,0,"Train_60",6800,1,0,425,43,5.5,51,14603,4,-938,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2932","139BOX",2016,1,"Val_40",1900,0,0,129,1,6,14,220,3,-2535,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2933","006ZZO",2016,0,"Train_60",9000,12,9690,519,61,19,35,9223,7,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2934","365IDG",2016,0,"Train_60",1400,4,0,154,31,8,21,32555,4,-663,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2935","272EXE",2016,0,"Train_60",1600,11,0,266,152,8,9,1129,2,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2936","258YUE",2016,1,"Train_60",5000,1,0,255,25,2,48,10760,4,-3,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2937","084LWX",2016,1,"Train_60",100,0,0,362,197,2,27,4466,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2938","890RDY",2016,0,"Train_60",3400,0,0,372,8,1,8,16398,1,208,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2939","388JPW",2016,0,"Train_60",1300,0,0,282,1,0,10,2929,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2940","983AHD",2016,0,"Val_40",2800,0,0,156,94,1,15,2899,1,137,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2941","791PAE",2016,1,"Train_60",3300,15,8693,317,40,18.5,14,30411,8,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2942","976PBK",2016,0,"Val_40",1300,0,0,137,45,6,13,27979,4,-261,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2943","400VDJ",2016,0,"Train_60",3000,6,0,253,40,6,11,5585,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2944","330BOR",2016,0,"Val_40",400,1,6454,233,211,3,2,49407,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2945","949NRT",2016,0,"Train_60",400,2,10000,152,108,0,9,0,0,-984,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2946","445ULE",2016,0,"Train_60",1900,0,0,164,48,2,19,7189,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2947","956QZL",2016,0,"Val_40",3200,0,0,259,156,0,49,8499,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2948","501KUB",2016,0,"Val_40",1400,3,0,224,153,2,16,4009,1,8102,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2949","624XWQ",2016,0,"Val_40",5800,2,7781,196,77,4,35,22834,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2950","377GCJ",2016,1,"Train_60",3400,4,0,426,240,5,56,9680,3,-10000,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2951","237QBQ",2016,0,"Val_40",100,2,0,129,110,1,4,7039,1,-1004,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2952","710ONM",2016,0,"Train_60",4300,0,7344,242,17,1,21,101003,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2953","256KDI",2016,0,"Val_40",900,0,0,436,109,4.5,4,59721,3,-1927,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2954","100LXG",2016,1,"Val_40",1200,2,938,363,201,1,5,54789,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2955","473RSH",2016,0,"Train_60",700,1,0,160,64,1,46,4983,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2956","627SSE",2016,1,"Train_60",3600,0,0,221,29,1,23,2456,1,2749,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2957","869DET",2016,0,"Train_60",1200,0,0,367,40,4,23,59533,1,1092,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2958","629OXG",2016,1,"Train_60",800,0,0,235,2,5,13,18536,2,-412,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2959","122CIY",2016,1,"Train_60",5900,18,9175,58,9,55.5,22,28127,2,-1146,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2960","436DCQ",2016,0,"Val_40",5000,2,8082,215,22,14,23,23585,4,-269,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2961","588CBZ",2016,1,"Val_40",500,1,0,23,8,1,7,7292,1,-9779,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2962","967IHX",2016,0,"Val_40",2400,0,0,208,32,1,12,1024,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2963","578SPU",2016,0,"Train_60",4300,4,0,336,56,5,65,14916,3,-103,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2964","030XOJ",2016,1,"Train_60",5500,0,0,148,8,2,43,15340,2,-456,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2965","310UNG",2016,1,"Val_40",2300,1,0,258,46,1,48,25001,5,165,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2966","585GBZ",2016,1,"Val_40",5500,4,8812,293,15,0,13,3600,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2967","103SVC",2016,0,"Train_60",4200,0,0,140,0,6,16,18749,0,-2333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2968","390BPR",2016,0,"Val_40",8200,0,9218,93,6,7,28,2686,2,-1145,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2969","950MTK",2016,0,"Val_40",2800,3,0,381,18,14,19,51518,5,316,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2970","013XYG",2016,0,"Train_60",4700,1,6937,356,270,4,35,175041,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2971","547YZF",2016,0,"Val_40",3300,0,0,245,30,3,55,6013,2,471,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2972","079CCE",2016,1,"Val_40",3000,2,13464,236,1,7,48,59036,3,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2973","725XAS",2016,0,"Val_40",1000,1,0,211,44,14,19,7785,5,-140,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2974","716HMP",2016,0,"Val_40",2400,0,0,144,13,3,27,378,3,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2975","454NNJ",2016,0,"Val_40",2500,1,9617,246,14,3,8,36444,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2976","435AGQ",2016,0,"Val_40",4800,4,5545,122,28,30,39,3382,10,-2535,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2977","698AXC",2016,1,"Val_40",4800,2,0,59,32,6,62,26985,2,-10000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2978","953WRR",2016,0,"Train_60",3100,3,0,125,42,7,26,2803,3,-1350,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2979","398YNX",2016,0,"Train_60",9000,0,7399,311,6,4,48,275028,2,-2705,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2980","990HWU",2016,0,"Val_40",2400,0,8886,550,148,1.5,61,7257,1,556,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2981","204SRB",2016,1,"Train_60",2600,1,0,95,8,3,39,6126,0,107,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2982","696LOL",2016,0,"Val_40",2200,0,8907,131,26,5,12,2981,2,823,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"2983","412HNO",2016,1,"Train_60",1900,0,8550,307,16,3,4,8100,2,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2984","227XXR",2016,0,"Train_60",1600,0,0,143,72,1,41,19245,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2985","128GYZ",2016,0,"Train_60",700,8,0,213,36,7,14,1081,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2986","366HDD",2016,1,"Train_60",500,6,0,64,76,8,18,7992,3,936,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2987","468XBS",2016,0,"Val_40",1700,0,0,452,171,4,53,41802,1,-288,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2988","318FCZ",2016,0,"Train_60",600,0,10054,130,38,3,15,38543,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2989","106RJI",2016,0,"Train_60",7400,5,6809,543,177,0,22,9255,1,-2200,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2990","701UDU",2016,1,"Train_60",1900,1,8136,21,54,3,29,17931,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2991","263CJZ",2016,0,"Val_40",3200,0,4537,309,56,2,58,4244,2,-456,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"2992","924QOZ",2016,0,"Train_60",2900,0,0,235,42,0,10,16696,0,116,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2993","542UKC",2016,0,"Train_60",4400,0,0,270,116,2,36,60828,1,-12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2994","117FNM",2016,1,"Train_60",1700,5,0,308,8,14,8,7125,9,1524,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2995","112EOY",2016,0,"Train_60",4800,0,3022,103,24,1,65,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2996","538JFG",2016,0,"Train_60",1100,1,0,376,17,5,5,2994,2,6554,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2997","183ZHJ",2016,0,"Train_60",500,0,0,104,11,8,26,515,4,3136,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2998","719GKA",2016,1,"Train_60",1000,0,5818,276,127,3,34,1732,1,1149,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"2999","416WTN",2016,0,"Train_60",4700,1,0,162,1,1,54,1492,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3000","206FWS",2016,1,"Train_60",1200,1,4671,375,139,7,20,165353,4,117,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3001","982BDO",2016,0,"Train_60",400,5,0,362,133,12,12,250912,1,151,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3002","125TOU",2016,0,"Train_60",1400,0,0,285,131,0,24,30510,0,-10000,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3003","467OKU",2016,1,"Val_40",4100,0,0,203,7,17,43,10136,5,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3004","286SAF",2016,0,"Train_60",6500,0,0,207,99,2,23,37383,2,-2265,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3005","142OVA",2016,0,"Train_60",2800,0,5772,190,57,3,56,18016,2,19,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3006","011YSM",2016,0,"Train_60",2200,0,0,353,24,5,33,21030,3,-435,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3007","644ESB",2016,0,"Train_60",500,5,0,422,105,9.5,11,6987,3,380,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3008","371YLS",2016,1,"Val_40",3600,2,0,163,21,23,10,1529,2,-3944,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3009","065NUK",2016,1,"Val_40",4300,3,0,244,5,10,52,431,6,-346,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3010","381PZW",2016,1,"Train_60",1400,7,0,145,22,13,18,3443,6,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3011","922DOC",2016,0,"Train_60",3600,1,3093,272,0,26,18,4532,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3012","394WVX",2016,0,"Train_60",1400,1,0,29,4,3,16,20274,5,-155,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3013","744YQJ",2016,0,"Train_60",4400,0,0,230,133,0,20,42162,0,485,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3014","009UCY",2016,1,"Val_40",700,0,0,158,47,0.5,10,27,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3015","122GUR",2016,0,"Val_40",900,1,0,304,145,4,9,31107,5,730,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3016","734WPX",2016,1,"Train_60",500,1,0,210,15,1,16,18315,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3017","738XZJ",2016,0,"Val_40",1600,3,0,543,207,13,0,660558,1,2638,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3018","888AAD",2016,1,"Val_40",2600,1,7457,390,4,4,36,5475,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3019","063EIA",2016,0,"Train_60",1700,0,0,307,2,0,12,14550,0,10000,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
